state,state_name,age,population,state_total_population
OR,Oregon,52,48403,4217737
OR,Oregon,53,48535,4217737
OR,Oregon,54,50577,4217737
OR,Oregon,55,51368,4217737
OR,Oregon,56,52452,4217737
OR,Oregon,57,53404,4217737
OR,Oregon,58,54294,4217737
OR,Oregon,59,55195,4217737
OR,Oregon,60,53624,4217737
OR,Oregon,61,54326,4217737
OR,Oregon,62,55302,4217737
OR,Oregon,63,54263,4217737
OR,Oregon,64,54722,4217737
OR,Oregon,65,54602,4217737
OR,Oregon,66,53728,4217737
OR,Oregon,67,51781,4217737
OR,Oregon,68,49928,4217737
OR,Oregon,69,48530,4217737
OR,Oregon,70,46653,4217737
OR,Oregon,71,45485,4217737
OR,Oregon,72,47393,4217737
OR,Oregon,73,33514,4217737
OR,Oregon,74,32984,4217737
OR,Oregon,75,31658,4217737
OR,Oregon,76,31464,4217737
OR,Oregon,77,26467,4217737
OR,Oregon,78,23576,4217737
OR,Oregon,79,21870,4217737
OR,Oregon,80,19759,4217737
OR,Oregon,81,17988,4217737
OR,Oregon,82,16188,4217737
OR,Oregon,83,14625,4217737
OR,Oregon,84,13349,4217737
OR,Oregon,85+,84538,4217737
PA,Pennsylvania,0,134712,12801989
PA,Pennsylvania,1,137402,12801989
PA,Pennsylvania,2,139553,12801989
PA,Pennsylvania,3,142257,12801989
PA,Pennsylvania,4,144000,12801989
PA,Pennsylvania,5,144818,12801989
PA,Pennsylvania,6,144426,12801989
PA,Pennsylvania,7,144836,12801989
PA,Pennsylvania,8,145799,12801989
PA,Pennsylvania,9,146174,12801989
PA,Pennsylvania,10,146219,12801989
PA,Pennsylvania,11,150263,12801989
PA,Pennsylvania,12,150821,12801989
PA,Pennsylvania,13,150640,12801989
PA,Pennsylvania,14,151644,12801989
PA,Pennsylvania,15,153418,12801989
PA,Pennsylvania,16,154083,12801989
PA,Pennsylvania,17,153548,12801989
PA,Pennsylvania,18,166574,12801989
PA,Pennsylvania,19,176355,12801989
PA,Pennsylvania,20,165849,12801989
PA,Pennsylvania,21,161620,12801989
PA,Pennsylvania,22,156758,12801989
PA,Pennsylvania,23,155082,12801989
PA,Pennsylvania,24,159921,12801989
PA,Pennsylvania,25,164801,12801989
PA,Pennsylvania,26,168443,12801989
PA,Pennsylvania,27,173371,12801989
PA,Pennsylvania,28,175204,12801989
PA,Pennsylvania,29,179553,12801989
PA,Pennsylvania,30,175940,12801989
PA,Pennsylvania,31,172193,12801989
PA,Pennsylvania,32,168255,12801989
PA,Pennsylvania,33,166865,12801989
PA,Pennsylvania,34,164511,12801989
PA,Pennsylvania,35,158514,12801989
PA,Pennsylvania,36,159238,12801989
PA,Pennsylvania,37,158904,12801989
PA,Pennsylvania,38,156490,12801989
PA,Pennsylvania,39,158369,12801989
PA,Pennsylvania,40,149126,12801989
PA,Pennsylvania,41,146413,12801989
PA,Pennsylvania,42,144026,12801989
PA,Pennsylvania,43,139239,12801989
PA,Pennsylvania,44,143420,12801989
PA,Pennsylvania,45,140755,12801989
PA,Pennsylvania,46,144836,12801989
PA,Pennsylvania,47,154266,12801989
PA,Pennsylvania,48,165941,12801989
PA,Pennsylvania,49,167798,12801989
PA,Pennsylvania,50,161946,12801989
PA,Pennsylvania,51,160753,12801989
PA,Pennsylvania,52,163586,12801989
PA,Pennsylvania,53,167119,12801989
PA,Pennsylvania,54,177097,12801989
PA,Pennsylvania,55,180049,12801989
PA,Pennsylvania,56,178990,12801989
PA,Pennsylvania,57,180014,12801989
PA,Pennsylvania,58,184871,12801989
PA,Pennsylvania,59,185773,12801989
PA,Pennsylvania,60,183305,12801989
PA,Pennsylvania,61,184777,12801989
PA,Pennsylvania,62,181883,12801989
PA,Pennsylvania,63,173839,12801989
PA,Pennsylvania,64,171382,12801989
PA,Pennsylvania,65,164248,12801989
PA,Pennsylvania,66,157840,12801989
PA,Pennsylvania,67,151213,12801989
PA,Pennsylvania,68,144150,12801989
PA,Pennsylvania,69,137852,12801989
PA,Pennsylvania,70,133921,12801989
PA,Pennsylvania,71,132811,12801989
PA,Pennsylvania,72,140075,12801989
PA,Pennsylvania,73,97582,12801989
PA,Pennsylvania,74,94401,12801989
PA,Pennsylvania,75,93253,12801989
PA,Pennsylvania,76,98097,12801989
PA,Pennsylvania,77,83858,12801989
PA,Pennsylvania,78,75119,12801989
PA,Pennsylvania,79,69196,12801989
PA,Pennsylvania,80,65405,12801989
PA,Pennsylvania,81,62447,12801989
PA,Pennsylvania,82,56777,12801989
PA,Pennsylvania,83,53142,12801989
PA,Pennsylvania,84,49863,12801989
PA,Pennsylvania,85+,332112,12801989
RI,Rhode Island,0,10518,1059361
RI,Rhode Island,1,10914,1059361
RI,Rhode Island,2,10792,1059361
RI,Rhode Island,3,11166,1059361
RI,Rhode Island,4,11131,1059361
RI,Rhode Island,5,10936,1059361
RI,Rhode Island,6,10818,1059361
RI,Rhode Island,7,10992,1059361
RI,Rhode Island,8,11070,1059361
RI,Rhode Island,9,11083,1059361
RI,Rhode Island,10,10951,1059361
RI,Rhode Island,11,11499,1059361
RI,Rhode Island,12,11584,1059361
RI,Rhode Island,13,11928,1059361
RI,Rhode Island,14,12007,1059361
RI,Rhode Island,15,12272,1059361
RI,Rhode Island,16,12364,1059361
RI,Rhode Island,17,12470,1059361
RI,Rhode Island,18,16030,1059361
RI,Rhode Island,19,18018,1059361
RI,Rhode Island,20,16932,1059361
RI,Rhode Island,21,15962,1059361
RI,Rhode Island,22,14541,1059361
RI,Rhode Island,23,13863,1059361
RI,Rhode Island,24,14205,1059361
RI,Rhode Island,25,14511,1059361
RI,Rhode Island,26,14911,1059361
RI,Rhode Island,27,14919,1059361
RI,Rhode Island,28,15596,1059361
RI,Rhode Island,29,15806,1059361
RI,Rhode Island,30,15664,1059361
RI,Rhode Island,31,14966,1059361
RI,Rhode Island,32,14324,1059361
RI,Rhode Island,33,13849,1059361
RI,Rhode Island,34,13667,1059361
RI,Rhode Island,35,13250,1059361
RI,Rhode Island,36,13295,1059361
RI,Rhode Island,37,13348,1059361
RI,Rhode Island,38,13119,1059361
RI,Rhode Island,39,13246,1059361
RI,Rhode Island,40,12308,1059361
RI,Rhode Island,41,11910,1059361
RI,Rhode Island,42,11674,1059361
RI,Rhode Island,43,11290,1059361
RI,Rhode Island,44,11895,1059361
RI,Rhode Island,45,11630,1059361
RI,Rhode Island,46,12041,1059361
RI,Rhode Island,47,12705,1059361
RI,Rhode Island,48,13486,1059361
RI,Rhode Island,49,14064,1059361
RI,Rhode Island,50,13558,1059361
RI,Rhode Island,51,13712,1059361
RI,Rhode Island,52,14194,1059361
RI,Rhode Island,53,14357,1059361
RI,Rhode Island,54,15365,1059361
RI,Rhode Island,55,15176,1059361
RI,Rhode Island,56,15092,1059361
RI,Rhode Island,57,15412,1059361
RI,Rhode Island,58,15553,1059361
RI,Rhode Island,59,15316,1059361
RI,Rhode Island,60,14966,1059361
RI,Rhode Island,61,15015,1059361
RI,Rhode Island,62,14841,1059361
RI,Rhode Island,63,14205,1059361
RI,Rhode Island,64,14033,1059361
RI,Rhode Island,65,13067,1059361
RI,Rhode Island,66,12378,1059361
RI,Rhode Island,67,11770,1059361
RI,Rhode Island,68,11222,1059361
RI,Rhode Island,69,10923,1059361
RI,Rhode Island,70,10476,1059361
RI,Rhode Island,71,10147,1059361
RI,Rhode Island,72,10780,1059361
RI,Rhode Island,73,7808,1059361
RI,Rhode Island,74,7588,1059361
RI,Rhode Island,75,7242,1059361
RI,Rhode Island,76,7558,1059361
RI,Rhode Island,77,6322,1059361
RI,Rhode Island,78,5592,1059361
RI,Rhode Island,79,5305,1059361
RI,Rhode Island,80,4821,1059361
RI,Rhode Island,81,4593,1059361
RI,Rhode Island,82,4272,1059361
RI,Rhode Island,83,3957,1059361
RI,Rhode Island,84,3713,1059361
RI,Rhode Island,85+,27512,1059361
SC,South Carolina,0,56122,5148714
SC,South Carolina,1,57170,5148714
SC,South Carolina,2,58423,5148714
SC,South Carolina,3,59703,5148714
SC,South Carolina,4,61046,5148714
SC,South Carolina,5,60618,5148714
SC,South Carolina,6,60615,5148714
SC,South Carolina,7,61289,5148714
SC,South Carolina,8,61600,5148714
SC,South Carolina,9,62654,5148714
SC,South Carolina,10,64002,5148714
SC,South Carolina,11,65498,5148714
SC,South Carolina,12,66430,5148714
SC,South Carolina,13,64545,5148714
SC,South Carolina,14,63465,5148714
SC,South Carolina,15,63254,5148714
SC,South Carolina,16,62423,5148714
SC,South Carolina,17,62326,5148714
SC,South Carolina,18,66338,5148714
SC,South Carolina,19,70318,5148714
SC,South Carolina,20,67149,5148714
SC,South Carolina,21,66504,5148714
SC,South Carolina,22,65735,5148714
SC,South Carolina,23,65093,5148714
SC,South Carolina,24,66262,5148714
SC,South Carolina,25,67686,5148714
SC,South Carolina,26,68584,5148714
SC,South Carolina,27,70277,5148714
SC,South Carolina,28,73489,5148714
SC,South Carolina,29,73235,5148714
SC,South Carolina,30,70181,5148714
SC,South Carolina,31,66601,5148714
SC,South Carolina,32,64276,5148714
SC,South Carolina,33,64275,5148714
SC,South Carolina,34,64250,5148714
SC,South Carolina,35,63059,5148714
SC,South Carolina,36,64018,5148714
SC,South Carolina,37,63998,5148714
SC,South Carolina,38,64074,5148714
SC,South Carolina,39,64841,5148714
SC,South Carolina,40,61881,5148714
SC,South Carolina,41,60637,5148714
SC,South Carolina,42,60252,5148714
SC,South Carolina,43,57391,5148714
SC,South Carolina,44,60353,5148714
SC,South Carolina,45,59395,5148714
SC,South Carolina,46,61073,5148714
SC,South Carolina,47,63519,5148714
SC,South Carolina,48,67017,5148714
SC,South Carolina,49,67191,5148714
SC,South Carolina,50,63862,5148714
SC,South Carolina,51,62689,5148714
SC,South Carolina,52,62701,5148714
SC,South Carolina,53,64685,5148714
SC,South Carolina,54,68475,5148714
SC,South Carolina,55,70604,5148714
SC,South Carolina,56,69573,5148714
SC,South Carolina,57,69014,5148714
SC,South Carolina,58,70113,5148714
SC,South Carolina,59,70672,5148714
SC,South Carolina,60,68117,5148714
SC,South Carolina,61,68277,5148714
SC,South Carolina,62,68875,5148714
SC,South Carolina,63,66704,5148714
SC,South Carolina,64,67195,5148714
SC,South Carolina,65,65289,5148714
SC,South Carolina,66,63112,5148714
SC,South Carolina,67,61571,5148714
SC,South Carolina,68,60302,5148714
SC,South Carolina,69,58933,5148714
SC,South Carolina,70,57928,5148714
SC,South Carolina,71,57518,5148714
SC,South Carolina,72,60389,5148714
SC,South Carolina,73,43296,5148714
SC,South Carolina,74,42262,5148714
SC,South Carolina,75,40341,5148714
SC,South Carolina,76,40484,5148714
SC,South Carolina,77,33892,5148714
SC,South Carolina,78,30602,5148714
SC,South Carolina,79,27695,5148714
SC,South Carolina,80,24734,5148714
SC,South Carolina,81,22683,5148714
SC,South Carolina,82,19749,5148714
SC,South Carolina,83,18243,5148714
SC,South Carolina,84,16590,5148714
SC,South Carolina,85+,91410,5148714
SD,South Dakota,0,11985,884659
SD,South Dakota,1,12127,884659
SD,South Dakota,2,12285,884659
SD,South Dakota,3,12376,884659
SD,South Dakota,4,12394,884659
SD,South Dakota,5,12400,884659
SD,South Dakota,6,12147,884659
SD,South Dakota,7,12152,884659
SD,South Dakota,8,12127,884659
SD,South Dakota,9,12108,884659
SD,South Dakota,10,12088,884659
SD,South Dakota,11,12369,884659
SD,South Dakota,12,12366,884659
SD,South Dakota,13,12016,884659
SD,South Dakota,14,11893,884659
SD,South Dakota,15,11845,884659
SD,South Dakota,16,11318,884659
SD,South Dakota,17,11105,884659
SD,South Dakota,18,10921,884659
SD,South Dakota,19,12545,884659
SD,South Dakota,20,12122,884659
SD,South Dakota,21,11935,884659
SD,South Dakota,22,11803,884659
SD,South Dakota,23,11611,884659
SD,South Dakota,24,11459,884659
SD,South Dakota,25,11561,884659
SD,South Dakota,26,11608,884659
SD,South Dakota,27,12061,884659
SD,South Dakota,28,11465,884659
SD,South Dakota,29,11291,884659
SD,South Dakota,30,11350,884659
SD,South Dakota,31,11430,884659
SD,South Dakota,32,11201,884659
SD,South Dakota,33,11581,884659
SD,South Dakota,34,11516,884659
SD,South Dakota,35,11381,884659
SD,South Dakota,36,11236,884659
SD,South Dakota,37,11456,884659
SD,South Dakota,38,11305,884659
SD,South Dakota,39,11521,884659
SD,South Dakota,40,10433,884659
SD,South Dakota,41,9947,884659
SD,South Dakota,42,9817,884659
SD,South Dakota,43,9431,884659
SD,South Dakota,44,9337,884659
SD,South Dakota,45,8926,884659
SD,South Dakota,46,8888,884659
SD,South Dakota,47,9294,884659
SD,South Dakota,48,9729,884659
SD,South Dakota,49,9804,884659
SD,South Dakota,50,9387,884659
SD,South Dakota,51,9310,884659
SD,South Dakota,52,9311,884659
SD,South Dakota,53,9746,884659
SD,South Dakota,54,10470,884659
SD,South Dakota,55,11164,884659
SD,South Dakota,56,11566,884659
SD,South Dakota,57,11680,884659
SD,South Dakota,58,12017,884659
SD,South Dakota,59,12362,884659
SD,South Dakota,60,11791,884659
SD,South Dakota,61,11876,884659
SD,South Dakota,62,11790,884659
SD,South Dakota,63,11686,884659
SD,South Dakota,64,11566,884659
SD,South Dakota,65,11377,884659
SD,South Dakota,66,10858,884659
SD,South Dakota,67,10373,884659
SD,South Dakota,68,9911,884659
SD,South Dakota,69,9503,884659
SD,South Dakota,70,8795,884659
SD,South Dakota,71,8375,884659
SD,South Dakota,72,8309,884659
SD,South Dakota,73,5968,884659
SD,South Dakota,74,5747,884659
SD,South Dakota,75,5629,884659
SD,South Dakota,76,5604,884659
SD,South Dakota,77,4816,884659
SD,South Dakota,78,4262,884659
SD,South Dakota,79,4131,884659
SD,South Dakota,80,3955,884659
SD,South Dakota,81,3551,884659
SD,South Dakota,82,3341,884659
SD,South Dakota,83,3329,884659
SD,South Dakota,84,3052,884659
SD,South Dakota,85+,20985,884659
TN,Tennessee,0,79775,6829174
TN,Tennessee,1,81044,6829174
TN,Tennessee,2,81371,6829174
TN,Tennessee,3,82894,6829174
TN,Tennessee,4,83521,6829174
TN,Tennessee,5,82643,6829174
TN,Tennessee,6,82533,6829174
TN,Tennessee,7,83023,6829174
TN,Tennessee,8,82100,6829174
TN,Tennessee,9,83080,6829174
TN,Tennessee,10,83950,6829174
TN,Tennessee,11,87672,6829174
TN,Tennessee,12,87358,6829174
TN,Tennessee,13,86678,6829174
TN,Tennessee,14,85644,6829174
TN,Tennessee,15,85732,6829174
TN,Tennessee,16,85662,6829174
TN,Tennessee,17,85371,6829174
TN,Tennessee,18,83815,6829174
TN,Tennessee,19,83700,6829174
TN,Tennessee,20,85093,6829174
TN,Tennessee,21,86550,6829174
TN,Tennessee,22,87900,6829174
TN,Tennessee,23,91152,6829174
TN,Tennessee,24,94230,6829174
TN,Tennessee,25,95552,6829174
TN,Tennessee,26,97136,6829174
TN,Tennessee,27,100716,6829174
TN,Tennessee,28,103020,6829174
TN,Tennessee,29,100862,6829174
TN,Tennessee,30,95330,6829174
TN,Tennessee,31,91745,6829174
TN,Tennessee,32,88469,6829174
TN,Tennessee,33,88195,6829174
TN,Tennessee,34,88631,6829174
TN,Tennessee,35,85077,6829174
TN,Tennessee,36,87274,6829174
TN,Tennessee,37,87561,6829174
TN,Tennessee,38,86351,6829174
TN,Tennessee,39,89265,6829174
TN,Tennessee,40,84614,6829174
TN,Tennessee,41,83057,6829174
TN,Tennessee,42,82480,6829174
TN,Tennessee,43,78924,6829174
TN,Tennessee,44,83055,6829174
TN,Tennessee,45,81198,6829174
TN,Tennessee,46,83659,6829174
TN,Tennessee,47,87802,6829174
TN,Tennessee,48,92821,6829174
TN,Tennessee,49,92515,6829174
TN,Tennessee,50,87009,6829174
TN,Tennessee,51,83814,6829174
TN,Tennessee,52,84157,6829174
TN,Tennessee,53,86272,6829174
TN,Tennessee,54,92032,6829174
TN,Tennessee,55,93595,6829174
TN,Tennessee,56,92269,6829174
TN,Tennessee,57,91113,6829174
TN,Tennessee,58,91134,6829174
TN,Tennessee,59,92183,6829174
TN,Tennessee,60,88792,6829174
TN,Tennessee,61,88493,6829174
TN,Tennessee,62,87921,6829174
TN,Tennessee,63,85145,6829174
TN,Tennessee,64,84052,6829174
TN,Tennessee,65,81233,6829174
TN,Tennessee,66,77316,6829174
TN,Tennessee,67,73807,6829174
TN,Tennessee,68,71918,6829174
TN,Tennessee,69,69487,6829174
TN,Tennessee,70,68666,6829174
TN,Tennessee,71,68075,6829174
TN,Tennessee,72,70776,6829174
TN,Tennessee,73,50429,6829174
TN,Tennessee,74,49689,6829174
TN,Tennessee,75,47947,6829174
TN,Tennessee,76,48322,6829174
TN,Tennessee,77,41384,6829174
TN,Tennessee,78,37132,6829174
TN,Tennessee,79,34445,6829174
TN,Tennessee,80,31398,6829174
TN,Tennessee,81,28943,6829174
TN,Tennessee,82,25165,6829174
TN,Tennessee,83,23805,6829174
TN,Tennessee,84,21687,6829174
TN,Tennessee,85+,121769,6829174
TX,Texas,0,377806,28995881
TX,Texas,1,383788,28995881
TX,Texas,2,399369,28995881
TX,Texas,3,411922,28995881
TX,Texas,4,418006,28995881
TX,Texas,5,415864,28995881
TX,Texas,6,410388,28995881
TX,Texas,7,406998,28995881
TX,Texas,8,414091,28995881
TX,Texas,9,416237,28995881
TX,Texas,10,415321,28995881
TX,Texas,11,424978,28995881
TX,Texas,12,423578,28995881
TX,Texas,13,420172,28995881
TX,Texas,14,419075,28995881
TX,Texas,15,417110,28995881
TX,Texas,16,414872,28995881
TX,Texas,17,410235,28995881
TX,Texas,18,404961,28995881
TX,Texas,19,405814,28995881
TX,Texas,20,394380,28995881
TX,Texas,21,392373,28995881
TX,Texas,22,398233,28995881
TX,Texas,23,404399,28995881
TX,Texas,24,413140,28995881
TX,Texas,25,420759,28995881
TX,Texas,26,428145,28995881
TX,Texas,27,441298,28995881
TX,Texas,28,442039,28995881
TX,Texas,29,440056,28995881
TX,Texas,30,425400,28995881
TX,Texas,31,419691,28995881
TX,Texas,32,417280,28995881
TX,Texas,33,419504,28995881
TX,Texas,34,422591,28995881
TX,Texas,35,410132,28995881
TX,Texas,36,416302,28995881
TX,Texas,37,414909,28995881
TX,Texas,38,409072,28995881
TX,Texas,39,414437,28995881
TX,Texas,40,385625,28995881
TX,Texas,41,377586,28995881
TX,Texas,42,374121,28995881
TX,Texas,43,366765,28995881
TX,Texas,44,373490,28995881
TX,Texas,45,361422,28995881
TX,Texas,46,362610,28995881
TX,Texas,47,371242,28995881
TX,Texas,48,381176,28995881
TX,Texas,49,376957,28995881
TX,Texas,50,351864,28995881
TX,Texas,51,339072,28995881
TX,Texas,52,331044,28995881
TX,Texas,53,332454,28995881
TX,Texas,54,346257,28995881
TX,Texas,55,348869,28995881
TX,Texas,56,346455,28995881
TX,Texas,57,342784,28995881
TX,Texas,58,340903,28995881
TX,Texas,59,342834,28995881
TX,Texas,60,326248,28995881
TX,Texas,61,319925,28995881
TX,Texas,62,313470,28995881
TX,Texas,63,299965,28995881
TX,Texas,64,293789,28995881
TX,Texas,65,276718,28995881
TX,Texas,66,264514,28995881
TX,Texas,67,248658,28995881
TX,Texas,68,239495,28995881
TX,Texas,69,231757,28995881
TX,Texas,70,221490,28995881
TX,Texas,71,216141,28995881
TX,Texas,72,220723,28995881
TX,Texas,73,164305,28995881
TX,Texas,74,161227,28995881
TX,Texas,75,154004,28995881
TX,Texas,76,149395,28995881
TX,Texas,77,128438,28995881
TX,Texas,78,118430,28995881
TX,Texas,79,109077,28995881
TX,Texas,80,98795,28995881
TX,Texas,81,91948,28995881
TX,Texas,82,82654,28995881
TX,Texas,83,76146,28995881
TX,Texas,84,71855,28995881
TX,Texas,85+,408459,28995881
UT,Utah,0,48566,3205958
UT,Utah,1,47961,3205958
UT,Utah,2,49421,3205958
UT,Utah,3,50616,3205958
UT,Utah,4,51239,3205958
UT,Utah,5,51368,3205958
UT,Utah,6,52095,3205958
UT,Utah,7,50605,3205958
UT,Utah,8,51995,3205958
UT,Utah,9,52913,3205958
UT,Utah,10,52836,3205958
UT,Utah,11,54086,3205958
UT,Utah,12,54402,3205958
UT,Utah,13,53503,3205958
UT,Utah,14,53158,3205958
UT,Utah,15,52837,3205958
UT,Utah,16,52509,3205958
UT,Utah,17,51074,3205958
UT,Utah,18,49467,3205958
UT,Utah,19,47960,3205958
UT,Utah,20,47655,3205958
UT,Utah,21,50575,3205958
UT,Utah,22,54750,3205958
UT,Utah,23,56601,3205958
UT,Utah,24,55071,3205958
UT,Utah,25,52024,3205958
UT,Utah,26,49914,3205958
UT,Utah,27,50810,3205958
UT,Utah,28,50717,3205958
UT,Utah,29,47911,3205958
UT,Utah,30,46336,3205958
UT,Utah,31,44058,3205958
UT,Utah,32,42285,3205958
UT,Utah,33,43247,3205958
UT,Utah,34,44504,3205958
UT,Utah,35,44453,3205958
UT,Utah,36,46188,3205958
UT,Utah,37,46549,3205958
UT,Utah,38,46497,3205958
UT,Utah,39,47555,3205958
UT,Utah,40,45228,3205958
UT,Utah,41,44637,3205958
UT,Utah,42,43183,3205958
UT,Utah,43,40325,3205958
UT,Utah,44,38838,3205958
UT,Utah,45,36408,3205958
UT,Utah,46,35214,3205958
UT,Utah,47,34945,3205958
UT,Utah,48,35741,3205958
UT,Utah,49,34626,3205958
UT,Utah,50,32264,3205958
UT,Utah,51,30420,3205958
UT,Utah,52,29862,3205958
UT,Utah,53,29005,3205958
UT,Utah,54,29945,3205958
UT,Utah,55,30380,3205958
UT,Utah,56,31169,3205958
UT,Utah,57,31202,3205958
UT,Utah,58,31479,3205958
UT,Utah,59,31278,3205958
UT,Utah,60,30460,3205958
UT,Utah,61,30169,3205958
UT,Utah,62,29987,3205958
UT,Utah,63,28698,3205958
UT,Utah,64,28312,3205958
UT,Utah,65,27464,3205958
UT,Utah,66,26151,3205958
UT,Utah,67,24672,3205958
UT,Utah,68,23353,3205958
UT,Utah,69,22543,3205958
UT,Utah,70,21805,3205958
UT,Utah,71,21183,3205958
UT,Utah,72,21356,3205958
UT,Utah,73,15536,3205958
UT,Utah,74,15403,3205958
UT,Utah,75,15454,3205958
UT,Utah,76,15173,3205958
UT,Utah,77,12724,3205958
UT,Utah,78,11585,3205958
UT,Utah,79,10709,3205958
UT,Utah,80,9934,3205958
UT,Utah,81,9169,3205958
UT,Utah,82,8296,3205958
UT,Utah,83,7705,3205958
UT,Utah,84,7083,3205958
UT,Utah,85+,38574,3205958
VT,Vermont,0,5579,623989
VT,Vermont,1,5558,623989
VT,Vermont,2,5922,623989
VT,Vermont,3,5935,623989
VT,Vermont,4,6049,623989
VT,Vermont,5,6230,623989
VT,Vermont,6,6067,623989
VT,Vermont,7,6233,623989
VT,Vermont,8,6248,623989
VT,Vermont,9,6320,623989
VT,Vermont,10,6305,623989
VT,Vermont,11,6593,623989
VT,Vermont,12,6774,623989
VT,Vermont,13,6681,623989
VT,Vermont,14,6705,623989
VT,Vermont,15,6878,623989
VT,Vermont,16,6994,623989
VT,Vermont,17,6934,623989
VT,Vermont,18,9212,623989
VT,Vermont,19,11198,623989
VT,Vermont,20,10838,623989
VT,Vermont,21,10048,623989
VT,Vermont,22,8987,623989
VT,Vermont,23,7768,623989
VT,Vermont,24,7789,623989
VT,Vermont,25,7665,623989
VT,Vermont,26,7824,623989
VT,Vermont,27,7495,623989
VT,Vermont,28,7515,623989
VT,Vermont,29,7457,623989
VT,Vermont,30,7190,623989
VT,Vermont,31,7342,623989
VT,Vermont,32,7361,623989
VT,Vermont,33,7259,623989
VT,Vermont,34,7300,623989
VT,Vermont,35,7357,623989
VT,Vermont,36,7465,623989
VT,Vermont,37,7403,623989
VT,Vermont,38,7274,623989
VT,Vermont,39,7520,623989
VT,Vermont,40,7015,623989
VT,Vermont,41,6973,623989
VT,Vermont,42,6806,623989
VT,Vermont,43,6535,623989
VT,Vermont,44,6919,623989
VT,Vermont,45,6799,623989
VT,Vermont,46,6866,623989
VT,Vermont,47,7305,623989
VT,Vermont,48,8050,623989
VT,Vermont,49,8315,623989
VT,Vermont,50,7914,623989
VT,Vermont,51,7760,623989
VT,Vermont,52,8012,623989
VT,Vermont,53,8207,623989
VT,Vermont,54,8823,623989
VT,Vermont,55,9111,623989
VT,Vermont,56,9300,623989
VT,Vermont,57,9448,623989
VT,Vermont,58,9974,623989
VT,Vermont,59,9712,623989
VT,Vermont,60,9706,623989
VT,Vermont,61,9748,623989
VT,Vermont,62,9668,623989
VT,Vermont,63,9289,623989
VT,Vermont,64,9423,623989
VT,Vermont,65,8974,623989
VT,Vermont,66,8703,623989
VT,Vermont,67,8376,623989
VT,Vermont,68,8130,623989
VT,Vermont,69,7820,623989
VT,Vermont,70,7584,623989
VT,Vermont,71,7310,623989
VT,Vermont,72,7542,623989
VT,Vermont,73,5377,623989
VT,Vermont,74,5390,623989
VT,Vermont,75,5171,623989
VT,Vermont,76,5208,623989
VT,Vermont,77,4202,623989
VT,Vermont,78,3897,623989
VT,Vermont,79,3460,623989
VT,Vermont,80,3149,623989
VT,Vermont,81,3005,623989
VT,Vermont,82,2596,623989
VT,Vermont,83,2430,623989
VT,Vermont,84,2278,623989
VT,Vermont,85+,14437,623989
VA,Virginia,0,97864,8535519
VA,Virginia,1,99825,8535519
VA,Virginia,2,101443,8535519
VA,Virginia,3,102904,8535519
VA,Virginia,4,103441,8535519
VA,Virginia,5,102812,8535519
VA,Virginia,6,102507,8535519
VA,Virginia,7,102943,8535519
VA,Virginia,8,103743,8535519
VA,Virginia,9,102881,8535519
VA,Virginia,10,102083,8535519
VA,Virginia,11,106100,8535519
VA,Virginia,12,106349,8535519
VA,Virginia,13,105662,8535519
VA,Virginia,14,105041,8535519
VA,Virginia,15,105689,8535519
VA,Virginia,16,104775,8535519
VA,Virginia,17,104786,8535519
VA,Virginia,18,111206,8535519
VA,Virginia,19,115372,8535519
VA,Virginia,20,114207,8535519
VA,Virginia,21,115115,8535519
VA,Virginia,22,113800,8535519
VA,Virginia,23,112810,8535519
VA,Virginia,24,115687,8535519
VA,Virginia,25,118300,8535519
VA,Virginia,26,119774,8535519
VA,Virginia,27,120363,8535519
VA,Virginia,28,122038,8535519
VA,Virginia,29,121451,8535519
VA,Virginia,30,118247,8535519
VA,Virginia,31,117615,8535519
VA,Virginia,32,116621,8535519
VA,Virginia,33,117905,8535519
VA,Virginia,34,118067,8535519
VA,Virginia,35,114984,8535519
VA,Virginia,36,117201,8535519
VA,Virginia,37,116735,8535519
VA,Virginia,38,115569,8535519
VA,Virginia,39,117224,8535519
VA,Virginia,40,109599,8535519
VA,Virginia,41,107664,8535519
VA,Virginia,42,105789,8535519
VA,Virginia,43,102307,8535519
VA,Virginia,44,105424,8535519
VA,Virginia,45,102373,8535519
VA,Virginia,46,104306,8535519
VA,Virginia,47,109913,8535519
VA,Virginia,48,115217,8535519
VA,Virginia,49,115697,8535519
VA,Virginia,50,109693,8535519
VA,Virginia,51,108067,8535519
VA,Virginia,52,108046,8535519
VA,Virginia,53,110083,8535519
VA,Virginia,54,116879,8535519
VA,Virginia,55,118950,8535519
VA,Virginia,56,118156,8535519
VA,Virginia,57,115771,8535519
VA,Virginia,58,116098,8535519
VA,Virginia,59,115398,8535519
VA,Virginia,60,110920,8535519
VA,Virginia,61,109689,8535519
VA,Virginia,62,106599,8535519
VA,Virginia,63,102328,8535519
VA,Virginia,64,100508,8535519
VA,Virginia,65,95999,8535519
VA,Virginia,66,91437,8535519
VA,Virginia,67,86811,8535519
VA,Virginia,68,84121,8535519
VA,Virginia,69,82490,8535519
VA,Virginia,70,80070,8535519
VA,Virginia,71,79923,8535519
VA,Virginia,72,82315,8535519
VA,Virginia,73,60174,8535519
VA,Virginia,74,58951,8535519
VA,Virginia,75,56789,8535519
VA,Virginia,76,57230,8535519
VA,Virginia,77,48685,8535519
VA,Virginia,78,43698,8535519
